experiment_id,dataset_family,investigation_id,original_test_id,fuel_material,material_category,sample_description,oxygen_pct,pressure_mmhg,pressure_kpa,burn_time_s,extinction_outcome,extinction_diameter_mm,initial_diameter_mm,burning_rate_mms,airflow_velocity_cms,flame_temp_k,gravity_condition,ignition_power_w,ignition_time_s,co2_pct,co_ppm,test_date,source_name,source_url,notes
FLEX-001,FLEX,PSI-69,1,Methanol,Liquid Droplet,Droplet initial diameter: 1.69 mm,21.0,757.7,101.02,4.3,Disruption,0.89,1.69,0.52,0.0,1250.0,Microgravity (~0g),,,,,3/5/2009,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 20CAL08. Extinction diameter: 0.89 mm. Burning rate: 0.52 mm/s.
FLEX-002,FLEX,PSI-69,2,Methanol,Liquid Droplet,Droplet initial diameter: 1.86 mm,21.0,762.0,101.59,5.0,Extinction,0.94,1.86,0.6,0.0,1400.0,Microgravity (~0g),,,,,3/5/2009,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 20CAL10. Extinction diameter: 0.94 mm. Burning rate: 0.6 mm/s.
FLEX-003,FLEX,PSI-69,3,Methanol,Liquid Droplet,Droplet initial diameter: 1.61 mm,21.0,764.2,101.88,3.2,Extinction,0.92,1.61,0.58,0.0,1400.0,Microgravity (~0g),,,,,3/5/2009,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 20CAL12. Extinction diameter: 0.92 mm. Burning rate: 0.58 mm/s.
FLEX-004,FLEX,PSI-69,4,Methanol,Liquid Droplet,Droplet initial diameter: 2.06 mm,21.0,760.0,101.32,7.64,Extinction,,2.06,0.6,0.0,1400.0,Microgravity (~0g),,,,,3/31/2009,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 30CAL02. Extinction diameter: None mm. Burning rate: 0.6 mm/s.
FLEX-005,FLEX,PSI-69,5,Methanol,Liquid Droplet,Droplet initial diameter: 1.92 mm,21.0,760.0,101.32,6.34,Extinction,0.81,1.92,0.48,0.0,1400.0,Microgravity (~0g),,,,,3/31/2009,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 30CAL03. Extinction diameter: 0.81 mm. Burning rate: 0.48 mm/s.
FLEX-006,FLEX,PSI-69,6,Methanol,Liquid Droplet,Droplet initial diameter: 2.54 mm,21.0,760.0,101.32,9.6,Extinction,1.53,2.54,0.51,0.0,1400.0,Microgravity (~0g),,,,,3/31/2009,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 40CAL01. Extinction diameter: 1.53 mm. Burning rate: 0.51 mm/s.
FLEX-007,FLEX,PSI-69,7,Heptane,Liquid Droplet,Droplet initial diameter: 1.87 mm,21.0,761.3,101.5,5.3,Disruption,,1.87,0.67,0.0,1250.0,Microgravity (~0g),,,,,4/10/2009,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 20CAL13. Extinction diameter: None mm. Burning rate: 0.67 mm/s.
FLEX-008,FLEX,PSI-69,8,Heptane,Liquid Droplet,Droplet initial diameter: 2.95 mm,21.0,762.4,101.64,14.8,Disruption,,2.95,0.79,0.0,1250.0,Microgravity (~0g),,,,,4/10/2009,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 30CAL06. Extinction diameter: None mm. Burning rate: 0.79 mm/s.
FLEX-009,FLEX,PSI-69,9,Heptane,Liquid Droplet,Spherical droplet,21.0,760.0,101.32,,Disruption,,,,0.0,1250.0,Microgravity (~0g),,,,,4/10/2009,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 30CAL07. Extinction diameter: None mm. Burning rate: None mm/s.
FLEX-010,FLEX,PSI-69,10,Methanol,Liquid Droplet,Droplet initial diameter: 3.86 mm,21.0,2319.7,309.27,13.6,Extinction,,3.86,0.37,0.0,1400.0,Microgravity (~0g),,,,,5/22/2009,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 256F002. Extinction diameter: None mm. Burning rate: 0.37 mm/s.
FLEX-011,FLEX,PSI-69,11,Methanol,Liquid Droplet,Droplet initial diameter: 3.03 mm,21.0,2318.8,309.15,16.5,Extinction,,3.03,0.4,0.0,1400.0,Microgravity (~0g),,,,,5/22/2009,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 256R001. Extinction diameter: None mm. Burning rate: 0.4 mm/s.
FLEX-012,FLEX,PSI-69,12,Heptane,Liquid Droplet,Droplet initial diameter: 2.74 mm,21.0,2319.9,309.29,,Disruption,,2.74,,0.0,1250.0,Microgravity (~0g),,,,,5/22/2009,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 264F003. Extinction diameter: None mm. Burning rate: None mm/s.
FLEX-013,FLEX,PSI-69,13,Methanol,Liquid Droplet,Droplet initial diameter: 2.59 mm,21.0,2074.2,276.54,10.8,Extinction,,2.59,0.49,0.0,1400.0,Microgravity (~0g),,,,,6/25/2009,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 256R002. Extinction diameter: None mm. Burning rate: 0.49 mm/s.
FLEX-014,FLEX,PSI-69,14,Methanol,Liquid Droplet,Droplet initial diameter: 3.7 mm,21.0,2055.6,274.06,11.3,Extinction,,3.7,,0.0,1400.0,Microgravity (~0g),,,,,6/29/2009,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 256F007. Extinction diameter: None mm. Burning rate: None mm/s.
FLEX-015,FLEX,PSI-69,15,Methanol,Liquid Droplet,Droplet initial diameter: 4.42 mm,21.0,2066.6,275.52,23.1,Extinction,,4.42,,0.0,1400.0,Microgravity (~0g),,,,,6/29/2009,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 256F008. Extinction diameter: None mm. Burning rate: None mm/s.
FLEX-016,FLEX,PSI-69,16,Methanol,Liquid Droplet,Droplet initial diameter: 1.66 mm,21.0,2072.1,276.26,3.4,Extinction,1.0,1.66,0.53,0.0,1400.0,Microgravity (~0g),,,,,6/29/2009,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 256F009. Extinction diameter: 1.0 mm. Burning rate: 0.53 mm/s.
FLEX-017,FLEX,PSI-69,17,Methanol,Liquid Droplet,Droplet initial diameter: 2.67 mm,21.0,1545.7,206.08,2.4,Disruption,,2.67,,0.0,1250.0,Microgravity (~0g),,,,,7/1/2009,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 240R003. Extinction diameter: None mm. Burning rate: None mm/s.
FLEX-018,FLEX,PSI-69,18,Heptane,Liquid Droplet,Droplet initial diameter: 2.74 mm,21.0,1553.8,207.16,8.1,Extinction,1.77,2.74,0.61,0.0,1400.0,Microgravity (~0g),,,,,7/1/2009,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 248F001. Extinction diameter: 1.77 mm. Burning rate: 0.61 mm/s.
FLEX-019,FLEX,PSI-69,19,Heptane,Liquid Droplet,Droplet initial diameter: 3.39 mm,34.0,539.1,71.87,4.2,Disruption,,3.39,0.9,0.0,1250.0,Microgravity (~0g),,,,,8/26/2009,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 196F001. Extinction diameter: None mm. Burning rate: 0.9 mm/s.
FLEX-020,FLEX,PSI-69,20,Methanol,Liquid Droplet,Droplet initial diameter: 3.4 mm,34.0,539.5,71.93,17.4,Completion,1.56,3.4,0.53,0.0,1400.0,Microgravity (~0g),,,,,10/24/09,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 192F001. Extinction diameter: 1.56 mm. Burning rate: 0.53 mm/s.
FLEX-021,FLEX,PSI-69,21,Methanol,Liquid Droplet,Droplet initial diameter: 3.49 mm,34.0,540.6,72.07,17.8,Disruption,0.95,3.49,0.66,0.0,1250.0,Microgravity (~0g),,,,,10/24/09,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 192F002. Extinction diameter: 0.95 mm. Burning rate: 0.66 mm/s.
FLEX-022,FLEX,PSI-69,22,Methanol,Liquid Droplet,Droplet initial diameter: 3.5 mm,34.0,540.5,72.06,18.2,Disruption,,3.5,0.65,0.0,1250.0,Microgravity (~0g),,,,,10/24/09,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 192F003. Extinction diameter: None mm. Burning rate: 0.65 mm/s.
FLEX-023,FLEX,PSI-69,23,Heptane,Liquid Droplet,Droplet initial diameter: 3.01 mm,34.0,541.8,72.23,13.1,Disruption,,3.01,0.73,0.0,1250.0,Microgravity (~0g),,,,,10/24/09,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 196F002. Extinction diameter: None mm. Burning rate: 0.73 mm/s.
FLEX-024,FLEX,PSI-69,24,Heptane,Liquid Droplet,Spherical droplet,34.0,542.8,72.37,,Disruption,,,,0.0,1250.0,Microgravity (~0g),,,,,10/24/09,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 196F003. Extinction diameter: None mm. Burning rate: None mm/s.
FLEX-025,FLEX,PSI-69,25,Methanol,Liquid Droplet,Droplet initial diameter: 2.6 mm,30.0,537.3,71.63,10.3,Completion,0.59,2.6,0.65,0.0,1400.0,Microgravity (~0g),,,,,11/9/2009,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 191R001. Extinction diameter: 0.59 mm. Burning rate: 0.65 mm/s.
FLEX-026,FLEX,PSI-69,26,Methanol,Liquid Droplet,Droplet initial diameter: 3.63 mm,30.0,538.4,71.78,22.2,Disruption,0.4,3.63,0.62,0.0,1250.0,Microgravity (~0g),,,,,11/9/2009,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 191F001. Extinction diameter: 0.4 mm. Burning rate: 0.62 mm/s.
FLEX-027,FLEX,PSI-69,27,Heptane,Liquid Droplet,Droplet initial diameter: 3.87 mm,30.0,540.7,72.09,23.8,Disruption,,3.87,0.64,0.0,1250.0,Microgravity (~0g),,,,,11/9/2009,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 195F001. Extinction diameter: None mm. Burning rate: 0.64 mm/s.
FLEX-028,FLEX,PSI-69,28,Heptane,Liquid Droplet,Droplet initial diameter: 3.36 mm,30.0,539.7,71.95,17.3,Disruption,,3.36,0.64,0.0,1250.0,Microgravity (~0g),,,,,11/9/2009,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 195F002. Extinction diameter: None mm. Burning rate: 0.64 mm/s.
FLEX-029,FLEX,PSI-69,29,Methanol,Liquid Droplet,Droplet initial diameter: 2.57 mm,30.0,766.9,102.24,10.4,Completion,,2.57,0.74,0.0,1400.0,Microgravity (~0g),,,,,11/13/09,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 178R001. Extinction diameter: None mm. Burning rate: 0.74 mm/s.
FLEX-030,FLEX,PSI-69,30,Methanol,Liquid Droplet,Droplet initial diameter: 3.26 mm,30.0,769.2,102.55,15.6,Extinction,1.32,3.26,0.59,0.0,1400.0,Microgravity (~0g),,,,,11/13/09,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 178F001. Extinction diameter: 1.32 mm. Burning rate: 0.59 mm/s.
FLEX-031,FLEX,PSI-69,31,Heptane,Liquid Droplet,Droplet initial diameter: 3.39 mm,30.0,770.5,102.72,18.4,Disruption,,3.39,0.85,0.0,1250.0,Microgravity (~0g),,,,,11/13/09,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 182F001. Extinction diameter: None mm. Burning rate: 0.85 mm/s.
FLEX-032,FLEX,PSI-69,32,Heptane,Liquid Droplet,Droplet initial diameter: 3.07 mm,30.0,771.0,102.79,14.0,Completion,,3.07,0.68,0.0,1400.0,Microgravity (~0g),,,,,11/13/09,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 182F002. Extinction diameter: None mm. Burning rate: 0.68 mm/s.
FLEX-033,FLEX,PSI-69,33,Methanol,Liquid Droplet,Droplet initial diameter: 2.62 mm,21.0,764.5,101.92,11.4,Extinction,1.25,2.62,0.48,0.0,1400.0,Microgravity (~0g),,,,,11/27/09,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 177R002. Extinction diameter: 1.25 mm. Burning rate: 0.48 mm/s.
FLEX-034,FLEX,PSI-69,34,Methanol,Liquid Droplet,Droplet initial diameter: 3.89 mm,21.0,767.7,102.35,27.3,Extinction,2.0,3.89,0.44,0.0,1400.0,Microgravity (~0g),,,,,11/27/09,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 177F001. Extinction diameter: 2.0 mm. Burning rate: 0.44 mm/s.
FLEX-035,FLEX,PSI-69,35,Heptane,Liquid Droplet,Droplet initial diameter: 3.85 mm,21.0,768.1,102.4,8.9,Extinction,3.34,3.85,0.43,0.0,1400.0,Microgravity (~0g),,,,,11/27/09,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 181F001. Extinction diameter: 3.34 mm. Burning rate: 0.43 mm/s.
FLEX-036,FLEX,PSI-69,36,Methanol,Liquid Droplet,Droplet initial diameter: 2.4 mm,20.0,539.0,71.86,7.1,Extinction,1.67,2.4,0.45,0.0,1400.0,Microgravity (~0g),,,,,12/15/09,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 190R002. Extinction diameter: 1.67 mm. Burning rate: 0.45 mm/s.
FLEX-037,FLEX,PSI-69,37,Methanol,Liquid Droplet,Droplet initial diameter: 3.31 mm,34.0,534.3,71.23,10.7,Disruption,,3.31,0.72,0.0,1250.0,Microgravity (~0g),,,,,1/7/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 220R001. Extinction diameter: None mm. Burning rate: 0.72 mm/s.
FLEX-038,FLEX,PSI-69,38,Methanol,Liquid Droplet,Droplet initial diameter: 3.59 mm,34.0,534.4,71.25,15.3,Disruption,,3.59,0.71,0.0,1250.0,Microgravity (~0g),,,,,1/7/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 220R002. Extinction diameter: None mm. Burning rate: 0.71 mm/s.
FLEX-039,FLEX,PSI-69,39,Heptane,Liquid Droplet,Droplet initial diameter: 2.91 mm,34.0,534.9,71.31,9.9,Disruption,0.0,2.91,0.8,0.0,1250.0,Microgravity (~0g),,,,,1/7/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 224F001. Extinction diameter: 0.0 mm. Burning rate: 0.8 mm/s.
FLEX-040,FLEX,PSI-69,40,Methanol,Liquid Droplet,Droplet initial diameter: 3.77 mm,30.0,535.1,71.34,19.2,Disruption,,3.77,0.62,0.0,1250.0,Microgravity (~0g),,,,,1/8/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 219R001. Extinction diameter: None mm. Burning rate: 0.62 mm/s.
FLEX-041,FLEX,PSI-69,41,Methanol,Liquid Droplet,Droplet initial diameter: 3.35 mm,30.0,534.3,71.23,14.1,Disruption,,3.35,0.65,0.0,1250.0,Microgravity (~0g),,,,,1/8/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 219F001. Extinction diameter: None mm. Burning rate: 0.65 mm/s.
FLEX-042,FLEX,PSI-69,42,Heptane,Liquid Droplet,Droplet initial diameter: 2.92 mm,30.0,535.0,71.33,11.3,Disruption,,2.92,0.58,0.0,1250.0,Microgravity (~0g),,,,,1/8/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 223F001. Extinction diameter: None mm. Burning rate: 0.58 mm/s.
FLEX-043,FLEX,PSI-69,43,Heptane,Liquid Droplet,Droplet initial diameter: 2.97 mm,30.0,534.9,71.31,11.4,Disruption,0.0,2.97,0.78,0.0,1250.0,Microgravity (~0g),,,,,1/8/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 223F002. Extinction diameter: 0.0 mm. Burning rate: 0.78 mm/s.
FLEX-044,FLEX,PSI-69,44,Methanol,Liquid Droplet,Droplet initial diameter: 3.49 mm,30.0,766.8,102.23,16.6,Disruption,,3.49,0.63,0.0,1250.0,Microgravity (~0g),,,,,1/11/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 206F001. Extinction diameter: None mm. Burning rate: 0.63 mm/s.
FLEX-045,FLEX,PSI-69,45,Methanol,Liquid Droplet,Droplet initial diameter: 2.42 mm,30.0,768.3,102.43,6.6,Extinction,1.01,2.42,0.73,0.0,1400.0,Microgravity (~0g),,,,,1/11/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 206R001. Extinction diameter: 1.01 mm. Burning rate: 0.73 mm/s.
FLEX-046,FLEX,PSI-69,46,Methanol,Liquid Droplet,Droplet initial diameter: 2.78 mm,21.0,769.5,102.59,13.1,Disruption,1.08,2.78,0.54,0.0,1250.0,Microgravity (~0g),,,,,1/12/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 205R001. Extinction diameter: 1.08 mm. Burning rate: 0.54 mm/s.
FLEX-047,FLEX,PSI-69,47,Heptane,Liquid Droplet,Droplet initial diameter: 3.36 mm,21.0,770.1,102.67,17.1,Completion,,3.36,0.5,0.0,1400.0,Microgravity (~0g),,,,,1/12/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 209F001. Extinction diameter: None mm. Burning rate: 0.5 mm/s.
FLEX-048,FLEX,PSI-69,48,Methanol,Liquid Droplet,Droplet initial diameter: 3.66 mm,21.0,768.7,102.48,23.5,Disruption,,3.66,0.27,0.0,1250.0,Microgravity (~0g),,,,,1/12/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 205F001. Extinction diameter: None mm. Burning rate: 0.27 mm/s.
FLEX-049,FLEX,PSI-69,49,Heptane,Liquid Droplet,Droplet initial diameter: 3.46 mm,21.0,764.9,101.98,8.6,Extinction,2.78,3.46,0.59,0.0,1400.0,Microgravity (~0g),,,,,1/19/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 209F003. Extinction diameter: 2.78 mm. Burning rate: 0.59 mm/s.
FLEX-050,FLEX,PSI-69,50,Heptane,Liquid Droplet,Droplet initial diameter: 3.57 mm,21.0,770.1,102.67,8.4,Extinction,2.98,3.57,0.52,0.0,1400.0,Microgravity (~0g),,,,,1/19/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 209F004. Extinction diameter: 2.98 mm. Burning rate: 0.52 mm/s.
FLEX-051,FLEX,PSI-69,51,Heptane,Liquid Droplet,Droplet initial diameter: 2.41 mm,21.0,771.4,102.84,8.2,Completion,0.0,2.41,0.65,0.0,1400.0,Microgravity (~0g),,,,,1/19/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 209F005. Extinction diameter: 0.0 mm. Burning rate: 0.65 mm/s.
FLEX-052,FLEX,PSI-69,52,Heptane,Liquid Droplet,Droplet initial diameter: 3.53 mm,30.0,771.1,102.8,18.3,Disruption,0.0,3.53,0.7,0.0,1250.0,Microgravity (~0g),,,,,1/11/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 210F002. Extinction diameter: 0.0 mm. Burning rate: 0.7 mm/s.
FLEX-053,FLEX,PSI-69,53,Heptane,Liquid Droplet,Spherical droplet,21.0,770.2,102.68,18.5,Disruption,,,,0.0,1250.0,Microgravity (~0g),,,,,1/12/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 209F002. Extinction diameter: None mm. Burning rate: None mm/s.
FLEX-054,FLEX,PSI-69,54,Methanol,Liquid Droplet,Droplet initial diameter: 3.56 mm,20.0,541.4,72.18,29.0,Extinction,,3.56,0.41,0.0,1400.0,Microgravity (~0g),,,,,1/29/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 190F003. Extinction diameter: None mm. Burning rate: 0.41 mm/s.
FLEX-055,FLEX,PSI-69,55,Methanol,Liquid Droplet,Droplet initial diameter: 3.37 mm,20.0,542.6,72.34,20.5,Disruption,2.39,3.37,0.46,0.0,1250.0,Microgravity (~0g),,,,,1/29/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 218F001. Extinction diameter: 2.39 mm. Burning rate: 0.46 mm/s.
FLEX-056,FLEX,PSI-69,56,Heptane,Liquid Droplet,Droplet initial diameter: 3.56 mm,20.0,544.1,72.54,7.9,Completion,3.04,3.56,0.44,0.0,1400.0,Microgravity (~0g),,,,,1/29/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 194F001. Extinction diameter: 3.04 mm. Burning rate: 0.44 mm/s.
FLEX-057,FLEX,PSI-69,57,Heptane,Liquid Droplet,Droplet initial diameter: 3.1 mm,20.0,544.4,72.58,6.8,Extinction,2.49,3.1,0.54,0.0,1400.0,Microgravity (~0g),,,,,1/29/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 303F001. Extinction diameter: 2.49 mm. Burning rate: 0.54 mm/s.
FLEX-058,FLEX,PSI-69,58,Methanol,Liquid Droplet,Droplet initial diameter: 3.69 mm,18.0,773.3,103.1,29.1,Extinction,,3.69,0.42,0.0,1400.0,Microgravity (~0g),,,,,2/4/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 176F001. Extinction diameter: None mm. Burning rate: 0.42 mm/s.
FLEX-059,FLEX,PSI-69,59,Methanol,Liquid Droplet,Droplet initial diameter: 2.93 mm,18.0,769.2,102.55,17.7,Extinction,1.39,2.93,0.43,0.0,1400.0,Microgravity (~0g),,,,,2/4/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 176R001. Extinction diameter: 1.39 mm. Burning rate: 0.43 mm/s.
FLEX-060,FLEX,PSI-69,60,Methanol,Liquid Droplet,Droplet initial diameter: 3.43 mm,18.0,773.7,103.15,23.2,Extinction,,3.43,0.45,0.0,1400.0,Microgravity (~0g),,,,,2/4/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 204F001. Extinction diameter: None mm. Burning rate: 0.45 mm/s.
FLEX-061,FLEX,PSI-69,61,Methanol,Liquid Droplet,Droplet initial diameter: 3.68 mm,18.0,774.1,103.2,25.7,Extinction,2.0,3.68,0.41,0.0,1400.0,Microgravity (~0g),,,,,2/4/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 204R001. Extinction diameter: 2.0 mm. Burning rate: 0.41 mm/s.
FLEX-062,FLEX,PSI-69,62,Heptane,Liquid Droplet,Droplet initial diameter: 3.43 mm,18.0,761.8,101.56,4.8,Extinction,3.17,3.43,0.39,0.0,1400.0,Microgravity (~0g),,,,,3/11/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 301F001. Extinction diameter: 3.17 mm. Burning rate: 0.39 mm/s.
FLEX-063,FLEX,PSI-69,63,Heptane,Liquid Droplet,Droplet initial diameter: 2.15 mm,18.0,767.6,102.34,9.6,Completion,0.0,2.15,0.51,0.0,1400.0,Microgravity (~0g),,,,,3/11/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 301F002. Extinction diameter: 0.0 mm. Burning rate: 0.51 mm/s.
FLEX-064,FLEX,PSI-69,64,Heptane,Liquid Droplet,Droplet initial diameter: 2.69 mm,18.0,764.6,101.94,5.5,Extinction,2.07,2.69,0.6,0.0,1400.0,Microgravity (~0g),,,,,3/11/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 302F001. Extinction diameter: 2.07 mm. Burning rate: 0.6 mm/s.
FLEX-065,FLEX,PSI-69,65,Methanol,Liquid Droplet,Droplet initial diameter: 3.37 mm,15.0,765.9,102.11,24.3,Extinction,,3.37,0.4,0.0,1400.0,Microgravity (~0g),,,,,3/19/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 189R001. Extinction diameter: None mm. Burning rate: 0.4 mm/s.
FLEX-066,FLEX,PSI-69,66,Methanol,Liquid Droplet,Droplet initial diameter: 2.52 mm,15.0,766.8,102.23,12.9,Extinction,1.32,2.52,0.38,0.0,1400.0,Microgravity (~0g),,,,,3/19/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 189F001. Extinction diameter: 1.32 mm. Burning rate: 0.38 mm/s.
FLEX-067,FLEX,PSI-69,67,Methanol,Liquid Droplet,Droplet initial diameter: 3.97 mm,15.0,767.7,102.35,14.4,Extinction,3.3,3.97,0.36,0.0,1400.0,Microgravity (~0g),,,,,3/19/2010,NASA Physical Sciences Informatics (PSI),https://psi.nasa.gov/physci/repo/data/investigations/PSI-69,FLEX ID: 189F002. Extinction diameter: 3.3 mm. Burning rate: 0.36 mm/s.
